,symbol,timestamp,open,high,low,close,volume
1112,TSLA,2023-04-17 12:00:00+00:00,186.47,187.23,185.31,186.65,837965.0
1113,TSLA,2023-04-17 13:00:00+00:00,186.7,188.49,185.51,188.2962,16236676.0
1114,TSLA,2023-04-17 14:00:00+00:00,188.24,189.69,184.68,185.52,24901174.0
1115,TSLA,2023-04-17 15:00:00+00:00,185.54,185.66,182.69,183.41,18766581.0
1116,TSLA,2023-04-17 16:00:00+00:00,183.4102,185.01,182.81,184.8199,13115646.0
1117,TSLA,2023-04-17 17:00:00+00:00,184.82,185.45,183.64,183.8601,11578821.0
1118,TSLA,2023-04-17 18:00:00+00:00,183.88,185.85,183.54,185.75,10765739.0
1119,TSLA,2023-04-17 19:00:00+00:00,185.7591,187.53,185.72,186.99,18087268.0
1120,TSLA,2023-04-17 20:00:00+00:00,186.985,187.4,186.95,187.1,1642405.0
1121,TSLA,2023-04-17 21:00:00+00:00,187.1,187.25,186.613,186.85,194223.0
1122,TSLA,2023-04-17 22:00:00+00:00,186.87,186.97,186.65,186.7515,83383.0
1123,TSLA,2023-04-17 23:00:00+00:00,186.77,186.9,186.56,186.69,125660.0
1124,TSLA,2023-04-18 08:00:00+00:00,186.82,187.9,186.38,187.7,118705.0
1125,TSLA,2023-04-18 09:00:00+00:00,187.7,188.36,187.5,188.17,95660.0
1126,TSLA,2023-04-18 10:00:00+00:00,188.12,188.12,187.78,187.81,49680.0
1127,TSLA,2023-04-18 11:00:00+00:00,187.95,188.57,187.5,188.03,343023.0
1128,TSLA,2023-04-18 12:00:00+00:00,187.81,188.58,186.03,187.5213,765848.0
1129,TSLA,2023-04-18 13:00:00+00:00,187.55,187.69,184.88,185.0894,14092818.0
1130,TSLA,2023-04-18 14:00:00+00:00,185.07,185.33,183.5775,184.1221,21060535.0
1131,TSLA,2023-04-18 15:00:00+00:00,184.11,185.78,184.11,184.5014,13090047.0
1132,TSLA,2023-04-18 16:00:00+00:00,184.5105,185.81,184.3,184.99,9799374.0
1133,TSLA,2023-04-18 17:00:00+00:00,184.9983,186.03,184.89,185.2101,9264761.0
1134,TSLA,2023-04-18 18:00:00+00:00,185.209,185.3,183.8217,184.3174,10627932.0
1135,TSLA,2023-04-18 19:00:00+00:00,184.33,185.18,184.2,184.3098,10643882.0
1136,TSLA,2023-04-18 20:00:00+00:00,184.3,184.42,183.6,184.4,2967156.0
1137,TSLA,2023-04-18 21:00:00+00:00,184.4,184.4,184.15,184.28,161237.0
1138,TSLA,2023-04-18 22:00:00+00:00,184.24,184.29,184.0,184.0315,109731.0
1139,TSLA,2023-04-18 23:00:00+00:00,184.07,184.11,183.92,184.0385,151514.0
1140,TSLA,2023-04-19 08:00:00+00:00,181.49,182.48,180.88,181.08,206201.0
1141,TSLA,2023-04-19 09:00:00+00:00,181.2,181.2,179.08,179.4,342694.0
1142,TSLA,2023-04-19 10:00:00+00:00,179.46,180.13,179.39,180.12,202263.0
1143,TSLA,2023-04-19 11:00:00+00:00,180.12,180.98,180.0,180.36,525498.0
1144,TSLA,2023-04-19 12:00:00+00:00,180.13,183.28,178.57,178.95,1884019.0
1145,TSLA,2023-04-19 13:00:00+00:00,178.93,180.65,177.65,179.2833,18696144.0
1146,TSLA,2023-04-19 14:00:00+00:00,179.31,181.67,179.24,181.407,19958262.0
1147,TSLA,2023-04-19 15:00:00+00:00,181.3927,182.13,180.6,181.31,14427840.0
1148,TSLA,2023-04-19 16:00:00+00:00,181.315,182.6,180.96,182.11,10930455.0
1149,TSLA,2023-04-19 17:00:00+00:00,182.12,182.71,181.8,182.42,9407080.0
1150,TSLA,2023-04-19 18:00:00+00:00,182.43,183.2499,182.31,182.7401,9948580.0
1151,TSLA,2023-04-19 19:00:00+00:00,182.72,183.5,180.05,180.54,18187766.0
1152,TSLA,2023-04-19 20:00:00+00:00,180.59,183.5,171.61,174.43,13741487.0
1153,TSLA,2023-04-19 21:00:00+00:00,174.4411,174.88,172.01,173.03,3416494.0
1154,TSLA,2023-04-19 22:00:00+00:00,173.03,173.98,169.07,170.1,3621352.0
1155,TSLA,2023-04-19 23:00:00+00:00,170.14,170.5,169.35,169.65,1730041.0
1156,TSLA,2023-04-20 08:00:00+00:00,169.69,170.0,165.33,166.78,1155045.0
1157,TSLA,2023-04-20 09:00:00+00:00,166.77,167.6,166.77,167.59,399675.0
1158,TSLA,2023-04-20 10:00:00+00:00,167.52,168.83,167.51,168.73,399037.0
1159,TSLA,2023-04-20 11:00:00+00:00,168.75,169.15,167.1,167.11,1240981.0
1160,TSLA,2023-04-20 12:00:00+00:00,170.7,171.48,165.31,165.3304,3990845.0
1161,TSLA,2023-04-20 13:00:00+00:00,165.33,169.7,164.12,167.11,42708150.0
1162,TSLA,2023-04-20 14:00:00+00:00,167.11,168.76,166.65,166.9215,33916348.0
1163,TSLA,2023-04-20 15:00:00+00:00,166.94,167.01,163.8,163.8191,32982458.0
1164,TSLA,2023-04-20 16:00:00+00:00,163.81,163.99,162.66,163.38,25131118.0
1165,TSLA,2023-04-20 17:00:00+00:00,163.41,164.68,163.15,163.2801,17416746.0
1166,TSLA,2023-04-20 18:00:00+00:00,163.29,163.8189,161.61,162.15,20536412.0
1167,TSLA,2023-04-20 19:00:00+00:00,162.16,163.32,160.56,162.99,27868436.0
1168,TSLA,2023-04-20 20:00:00+00:00,162.99,163.23,162.4201,163.2,3430564.0
1169,TSLA,2023-04-20 21:00:00+00:00,163.22,163.47,163.0,163.11,419971.0
1170,TSLA,2023-04-20 22:00:00+00:00,163.11,163.15,162.5201,162.75,317078.0
1171,TSLA,2023-04-20 23:00:00+00:00,162.74,163.18,162.7,163.1,398443.0
1172,TSLA,2023-04-21 08:00:00+00:00,164.51,165.94,164.25,165.5,307115.0
1173,TSLA,2023-04-21 09:00:00+00:00,165.5,165.8,165.3,165.4,141962.0
1174,TSLA,2023-04-21 10:00:00+00:00,165.4,165.4,163.6,163.92,342702.0
1175,TSLA,2023-04-21 11:00:00+00:00,164.0,164.72,163.06,163.22,674785.0
1176,TSLA,2023-04-21 12:00:00+00:00,163.88,166.08,163.05,163.96,1701313.0
1177,TSLA,2023-04-21 13:00:00+00:00,163.9998,165.37,161.3208,161.84,23607448.0
1178,TSLA,2023-04-21 14:00:00+00:00,161.82,164.67,161.7501,163.5437,28747807.0
1179,TSLA,2023-04-21 15:00:00+00:00,163.58,165.19,163.41,165.17,17208338.0
1180,TSLA,2023-04-21 16:00:00+00:00,165.18,165.25,164.21,164.78,11178399.0
1181,TSLA,2023-04-21 17:00:00+00:00,164.79,166.0,164.71,165.6039,13988983.0
1182,TSLA,2023-04-21 18:00:00+00:00,165.61,165.91,164.68,165.03,11347806.0
1183,TSLA,2023-04-21 19:00:00+00:00,165.025,165.6,164.82,165.06,12581522.0
1184,TSLA,2023-04-21 20:00:00+00:00,164.96,165.18,164.93,165.0,1686945.0
1185,TSLA,2023-04-21 21:00:00+00:00,165.0,165.08,164.91,164.95,524245.0
1186,TSLA,2023-04-24 08:00:00+00:00,164.72,165.07,163.0,163.28,230167.0
1187,TSLA,2023-04-24 09:00:00+00:00,163.37,163.64,163.1,163.45,129688.0
1188,TSLA,2023-04-24 10:00:00+00:00,163.44,163.67,162.0,163.05,186538.0
1189,TSLA,2023-04-24 11:00:00+00:00,163.05,164.0,163.0,163.6,366112.0
1190,TSLA,2023-04-24 12:00:00+00:00,163.33,164.7,162.7015,164.13,806206.0
1191,TSLA,2023-04-24 13:00:00+00:00,164.05,165.65,162.72,163.57,17869585.0
1192,TSLA,2023-04-24 14:00:00+00:00,163.56,163.78,158.61,160.085,37411467.0
1193,TSLA,2023-04-24 15:00:00+00:00,160.082,160.4399,159.07,159.77,19113827.0
1194,TSLA,2023-04-24 16:00:00+00:00,159.76,161.35,159.74,160.46,15165907.0
1195,TSLA,2023-04-24 17:00:00+00:00,160.45,161.2595,159.93,161.045,12233918.0
1196,TSLA,2023-04-24 18:00:00+00:00,161.0496,161.91,160.76,161.73,13695270.0
1197,TSLA,2023-04-24 19:00:00+00:00,161.7201,163.22,161.58,162.5501,20042853.0
1198,TSLA,2023-04-24 20:00:00+00:00,162.55,162.55,161.82,162.19,2657986.0
1199,TSLA,2023-04-24 21:00:00+00:00,162.15,162.2,161.76,161.85,201224.0
1200,TSLA,2023-04-24 22:00:00+00:00,161.86,162.03,161.81,161.91,83435.0
1201,TSLA,2023-04-24 23:00:00+00:00,161.92,161.98,161.6,161.62,186484.0
1202,TSLA,2023-04-25 08:00:00+00:00,160.45,161.28,159.03,159.85,215945.0
1203,TSLA,2023-04-25 09:00:00+00:00,159.8,160.2,159.47,160.14,76252.0
1204,TSLA,2023-04-25 10:00:00+00:00,160.12,160.44,159.56,159.96,95283.0
1205,TSLA,2023-04-25 11:00:00+00:00,160.11,161.35,160.11,160.94,317263.0
1206,TSLA,2023-04-25 12:00:00+00:00,160.07,161.6,159.83,160.0,722860.0
1207,TSLA,2023-04-25 13:00:00+00:00,160.0,161.45,158.75,159.7831,19495282.0
1208,TSLA,2023-04-25 14:00:00+00:00,159.79,162.99,159.59,162.8487,27679471.0
1209,TSLA,2023-04-25 15:00:00+00:00,162.842,163.47,162.06,162.495,19540914.0
1210,TSLA,2023-04-25 16:00:00+00:00,162.5,163.45,162.047,162.97,12164973.0
1211,TSLA,2023-04-25 17:00:00+00:00,162.995,163.2,161.94,162.4205,11669554.0
1212,TSLA,2023-04-25 18:00:00+00:00,162.42,162.65,161.2,162.17,12985349.0
1213,TSLA,2023-04-25 19:00:00+00:00,162.16,162.61,160.5,160.68,13715670.0
1214,TSLA,2023-04-25 20:00:00+00:00,160.68,162.15,160.4548,162.06,4291081.0
1215,TSLA,2023-04-25 21:00:00+00:00,162.1,162.55,160.67,162.24,363786.0
1216,TSLA,2023-04-25 22:00:00+00:00,162.24,162.8,162.02,162.4301,244844.0
1217,TSLA,2023-04-25 23:00:00+00:00,162.45,162.49,160.8,161.81,379756.0
1218,TSLA,2023-04-26 08:00:00+00:00,161.0,162.5,160.0,162.19,212398.0
1219,TSLA,2023-04-26 09:00:00+00:00,162.25,162.31,161.56,162.03,88150.0
1220,TSLA,2023-04-26 10:00:00+00:00,162.0,162.0,161.01,161.35,101332.0
1221,TSLA,2023-04-26 11:00:00+00:00,161.45,161.6,160.14,160.54,513840.0
1222,TSLA,2023-04-26 12:00:00+00:00,161.39,162.45,160.17,160.83,874068.0
1223,TSLA,2023-04-26 13:00:00+00:00,160.84,161.34,156.17,156.2482,22071169.0
1224,TSLA,2023-04-26 14:00:00+00:00,156.23,156.38,153.21,155.86,37728786.0
1225,TSLA,2023-04-26 15:00:00+00:00,155.88,156.38,154.81,156.125,20681517.0
1226,TSLA,2023-04-26 16:00:00+00:00,156.14,156.82,155.23,156.5385,16933468.0
1227,TSLA,2023-04-26 17:00:00+00:00,156.5399,157.19,156.16,156.4117,14422370.0
1228,TSLA,2023-04-26 18:00:00+00:00,156.43,156.59,154.7,154.968,14296005.0
1229,TSLA,2023-04-26 19:00:00+00:00,154.962,155.18,153.14,153.64,21008331.0
1230,TSLA,2023-04-26 20:00:00+00:00,153.64,154.11,153.21,153.5,4006269.0
1231,TSLA,2023-04-26 21:00:00+00:00,153.5,153.98,153.32,153.9,318120.0
1232,TSLA,2023-04-26 22:00:00+00:00,153.9,153.92,153.38,153.43,191144.0
1233,TSLA,2023-04-26 23:00:00+00:00,153.43,153.5,152.9,153.17,345693.0
1234,TSLA,2023-04-27 08:00:00+00:00,155.45,155.5,154.3,155.0,107540.0
1235,TSLA,2023-04-27 09:00:00+00:00,155.0,155.15,154.83,154.9,51890.0
1236,TSLA,2023-04-27 10:00:00+00:00,154.92,155.16,154.6,155.02,71713.0
1237,TSLA,2023-04-27 11:00:00+00:00,155.0,155.07,153.38,153.73,352987.0
1238,TSLA,2023-04-27 12:00:00+00:00,153.73,155.12,152.01,152.27,1580889.0
1239,TSLA,2023-04-27 13:00:00+00:00,152.32,155.5,151.71,154.11,21594010.0
1240,TSLA,2023-04-27 14:00:00+00:00,154.12,156.38,153.84,154.69,23165299.0
1241,TSLA,2023-04-27 15:00:00+00:00,154.69,158.25,154.52,157.8311,21798736.0
1242,TSLA,2023-04-27 16:00:00+00:00,157.845,158.54,157.27,158.1625,12747245.0
1243,TSLA,2023-04-27 17:00:00+00:00,158.17,159.9,157.8,159.2558,13065470.0
1244,TSLA,2023-04-27 18:00:00+00:00,159.26,160.285,159.03,159.7499,13389043.0
1245,TSLA,2023-04-27 19:00:00+00:00,159.74,160.48,159.35,160.15,15287389.0
1246,TSLA,2023-04-27 20:00:00+00:00,160.14,160.8,157.8987,160.65,3448595.0
1247,TSLA,2023-04-27 21:00:00+00:00,160.64,160.87,159.63,159.8,350021.0
1248,TSLA,2023-04-27 22:00:00+00:00,159.78,160.0,158.4,158.4646,338197.0
1249,TSLA,2023-04-27 23:00:00+00:00,158.5,159.2799,158.46,159.0,193404.0
1250,TSLA,2023-04-28 08:00:00+00:00,158.48,158.88,157.68,157.75,94947.0
1251,TSLA,2023-04-28 09:00:00+00:00,157.7,158.38,157.51,158.26,63471.0
1252,TSLA,2023-04-28 10:00:00+00:00,158.29,158.73,158.0,158.37,54725.0
1253,TSLA,2023-04-28 11:00:00+00:00,158.44,159.44,158.37,159.22,215910.0
1254,TSLA,2023-04-28 12:00:00+00:00,158.41,160.63,158.3115,160.2,842543.0
1255,TSLA,2023-04-28 13:00:00+00:00,160.25,161.66,157.32,159.0597,18060124.0
1256,TSLA,2023-04-28 14:00:00+00:00,159.06,163.31,158.6983,162.16,27443331.0
1257,TSLA,2023-04-28 15:00:00+00:00,162.15,162.85,161.26,162.665,15982592.0
1258,TSLA,2023-04-28 16:00:00+00:00,162.67,164.9799,162.46,164.95,16090345.0
1259,TSLA,2023-04-28 17:00:00+00:00,164.9508,165.0,163.61,164.6305,13332257.0
1260,TSLA,2023-04-28 18:00:00+00:00,164.63,164.91,163.76,164.36,11518075.0
1261,TSLA,2023-04-28 19:00:00+00:00,164.36,164.579,163.68,164.35,14066486.0
1262,TSLA,2023-04-28 20:00:00+00:00,164.31,164.4,163.96,164.31,4767545.0
1263,TSLA,2023-04-28 21:00:00+00:00,164.0404,164.1,163.74,163.9,136373.0
1264,TSLA,2023-05-01 08:00:00+00:00,164.3,165.0,162.54,163.1,89214.0
1265,TSLA,2023-05-01 09:00:00+00:00,163.16,163.96,163.03,163.47,45981.0
1266,TSLA,2023-05-01 10:00:00+00:00,163.46,163.8,163.4,163.77,22302.0
1267,TSLA,2023-05-01 11:00:00+00:00,163.88,164.29,163.6,163.75,182887.0
1268,TSLA,2023-05-01 12:00:00+00:00,163.88,164.72,163.5,163.9,334963.0
1269,TSLA,2023-05-01 13:00:00+00:00,163.9,163.92,160.27,161.9083,16306955.0
1270,TSLA,2023-05-01 14:00:00+00:00,161.9,163.28,160.74,161.4685,21586144.0
1271,TSLA,2023-05-01 15:00:00+00:00,161.465,161.77,158.83,159.97,18857066.0
1272,TSLA,2023-05-01 16:00:00+00:00,159.9596,162.26,159.77,162.02,14438434.0
1273,TSLA,2023-05-01 17:00:00+00:00,162.01,162.6399,161.6754,162.24,10828076.0
1274,TSLA,2023-05-01 18:00:00+00:00,162.2296,162.5483,160.56,161.53,11926523.0
1275,TSLA,2023-05-01 19:00:00+00:00,161.52,162.11,160.66,161.78,12064840.0
1276,TSLA,2023-05-01 20:00:00+00:00,161.77,161.95,161.3,161.33,1966620.0
1277,TSLA,2023-05-01 21:00:00+00:00,161.33,161.45,161.1,161.12,115084.0
1278,TSLA,2023-05-01 22:00:00+00:00,161.1,161.32,161.0,161.16,94276.0
1279,TSLA,2023-05-01 23:00:00+00:00,161.1586,161.23,160.56,160.91,135783.0
1280,TSLA,2023-05-02 08:00:00+00:00,161.5,162.6,161.3,162.26,80420.0
1281,TSLA,2023-05-02 09:00:00+00:00,162.26,162.66,162.07,162.4,46852.0
1282,TSLA,2023-05-02 10:00:00+00:00,162.36,162.57,161.8,162.35,39477.0
1283,TSLA,2023-05-02 11:00:00+00:00,162.3,162.35,161.33,161.5,124981.0
1284,TSLA,2023-05-02 12:00:00+00:00,162.3,163.5,160.85,162.1,648789.0
1285,TSLA,2023-05-02 13:00:00+00:00,162.06,165.49,161.3,164.325,19787754.0
1286,TSLA,2023-05-02 14:00:00+00:00,164.35,164.67,161.33,161.7664,26386127.0
1287,TSLA,2023-05-02 15:00:00+00:00,161.8,162.7,159.75,160.6401,21784827.0
1288,TSLA,2023-05-02 16:00:00+00:00,160.6599,162.04,160.16,161.7,13617826.0
1289,TSLA,2023-05-02 17:00:00+00:00,161.6901,162.4099,161.01,161.915,11423166.0
1290,TSLA,2023-05-02 18:00:00+00:00,161.92,162.0,159.8601,160.5482,14279689.0
1291,TSLA,2023-05-02 19:00:00+00:00,160.545,161.07,158.93,160.29,17456661.0
1292,TSLA,2023-05-02 20:00:00+00:00,160.31,161.4009,159.68,159.82,3907398.0
1293,TSLA,2023-05-02 21:00:00+00:00,159.869,160.27,159.8,160.06,115333.0
1294,TSLA,2023-05-02 22:00:00+00:00,160.06,160.17,159.8,159.92,88183.0
1295,TSLA,2023-05-02 23:00:00+00:00,159.9,160.02,159.8,159.99,182754.0
1296,TSLA,2023-05-03 08:00:00+00:00,160.3,161.0,160.25,160.81,47577.0
1297,TSLA,2023-05-03 09:00:00+00:00,160.81,160.88,160.56,160.6,22742.0
1298,TSLA,2023-05-03 10:00:00+00:00,160.63,160.87,160.53,160.7,27117.0
1299,TSLA,2023-05-03 11:00:00+00:00,160.69,161.06,160.55,160.77,155948.0
1300,TSLA,2023-05-03 12:00:00+00:00,160.66,161.0204,160.0,160.1,483603.0
1301,TSLA,2023-05-03 13:00:00+00:00,160.1,163.659,159.91,163.165,16143328.0
1302,TSLA,2023-05-03 14:00:00+00:00,163.16,165.0,162.68,164.16,22301204.0
1303,TSLA,2023-05-03 15:00:00+00:00,164.15,164.39,162.85,163.71,13444430.0
1304,TSLA,2023-05-03 16:00:00+00:00,163.7116,164.4513,163.3001,164.08,10468514.0
1305,TSLA,2023-05-03 17:00:00+00:00,164.09,165.0,163.84,164.15,10318000.0
1306,TSLA,2023-05-03 18:00:00+00:00,164.1251,164.99,162.89,164.05,20815917.0
1307,TSLA,2023-05-03 19:00:00+00:00,164.065,164.58,160.2889,160.6082,23102749.0
1308,TSLA,2023-05-03 20:00:00+00:00,160.61,161.3,160.51,160.64,2032878.0
1309,TSLA,2023-05-03 21:00:00+00:00,160.64,160.65,160.06,160.48,229944.0
1310,TSLA,2023-05-03 22:00:00+00:00,160.49,161.25,160.34,161.01,178355.0
1311,TSLA,2023-05-03 23:00:00+00:00,161.0004,161.79,160.91,161.79,208498.0
1312,TSLA,2023-05-04 08:00:00+00:00,162.61,162.79,161.99,162.64,83896.0
1313,TSLA,2023-05-04 09:00:00+00:00,162.6,162.72,162.1,162.23,29121.0
1314,TSLA,2023-05-04 10:00:00+00:00,162.26,162.3,161.8,162.07,50564.0
1315,TSLA,2023-05-04 11:00:00+00:00,162.0,162.23,161.58,161.92,145284.0
1316,TSLA,2023-05-04 12:00:00+00:00,162.15,163.0,160.58,162.72,577767.0
1317,TSLA,2023-05-04 13:00:00+00:00,162.76,163.25,160.96,161.57,15786593.0
1318,TSLA,2023-05-04 14:00:00+00:00,161.56,161.735,159.65,161.46,23734033.0
1319,TSLA,2023-05-04 15:00:00+00:00,161.42,162.64,160.76,161.099,14952369.0
1320,TSLA,2023-05-04 16:00:00+00:00,161.08,162.0,160.49,160.9901,11593316.0
1321,TSLA,2023-05-04 17:00:00+00:00,161.0,162.28,160.79,162.1488,9251144.0
1322,TSLA,2023-05-04 18:00:00+00:00,162.16,162.26,161.03,161.37,7485739.0
1323,TSLA,2023-05-04 19:00:00+00:00,161.34,161.93,161.04,161.22,9044009.0
1324,TSLA,2023-05-04 20:00:00+00:00,161.2,161.6765,160.94,161.2087,3366045.0
1325,TSLA,2023-05-04 21:00:00+00:00,161.17,161.63,161.0,161.52,122575.0
1326,TSLA,2023-05-04 22:00:00+00:00,161.5,161.66,161.48,161.66,81921.0
1327,TSLA,2023-05-04 23:00:00+00:00,161.68,162.0,161.6799,162.0,135050.0
1328,TSLA,2023-05-05 08:00:00+00:00,162.05,162.45,162.0,162.09,45503.0
1329,TSLA,2023-05-05 09:00:00+00:00,162.09,162.3,162.0,162.3,20029.0
1330,TSLA,2023-05-05 10:00:00+00:00,162.31,162.8,162.26,162.54,52717.0
1331,TSLA,2023-05-05 11:00:00+00:00,162.5,162.85,162.3,162.76,126790.0
1332,TSLA,2023-05-05 12:00:00+00:00,162.4502,163.81,161.7,163.52,869974.0
1333,TSLA,2023-05-05 13:00:00+00:00,163.55,167.1,163.4,166.38,20432399.0
1334,TSLA,2023-05-05 14:00:00+00:00,166.39,168.29,166.01,167.91,21123985.0
1335,TSLA,2023-05-05 15:00:00+00:00,167.93,169.1,167.8,168.3799,14327037.0
1336,TSLA,2023-05-05 16:00:00+00:00,168.39,168.73,167.6,168.29,9664773.0
1337,TSLA,2023-05-05 17:00:00+00:00,168.3,170.0,168.3,169.979,12861054.0
1338,TSLA,2023-05-05 18:00:00+00:00,169.97,170.44,169.73,170.105,11096435.0
1339,TSLA,2023-05-05 19:00:00+00:00,170.12,170.7899,169.72,170.07,13112625.0
1340,TSLA,2023-05-05 20:00:00+00:00,170.06,170.0897,169.93,169.9999,3883034.0
1341,TSLA,2023-05-05 21:00:00+00:00,169.99,170.06,169.92,169.97,125710.0
1342,TSLA,2023-05-08 08:00:00+00:00,170.37,171.91,169.86,171.91,161659.0
1343,TSLA,2023-05-08 09:00:00+00:00,171.91,172.69,171.87,172.07,147513.0
1344,TSLA,2023-05-08 10:00:00+00:00,172.01,172.92,171.89,172.68,119637.0
1345,TSLA,2023-05-08 11:00:00+00:00,172.6,174.43,172.37,173.88,623068.0
1346,TSLA,2023-05-08 12:00:00+00:00,172.6,174.44,170.0,173.41,1167187.0
1347,TSLA,2023-05-08 13:00:00+00:00,173.3406,174.05,170.4,172.0943,20875054.0
1348,TSLA,2023-05-08 14:00:00+00:00,172.1032,172.57,169.19,170.4573,25471028.0
1349,TSLA,2023-05-08 15:00:00+00:00,170.46,172.1,170.25,172.09,15612476.0
1350,TSLA,2023-05-08 16:00:00+00:00,172.09,172.16,171.12,172.03,10939649.0
1351,TSLA,2023-05-08 17:00:00+00:00,172.03,172.46,171.25,171.5317,12104925.0
1352,TSLA,2023-05-08 18:00:00+00:00,171.535,171.73,170.03,171.715,11842677.0
1353,TSLA,2023-05-08 19:00:00+00:00,171.72,171.95,170.96,171.85,11728299.0
1354,TSLA,2023-05-08 20:00:00+00:00,171.79,171.8,171.4,171.5,2654252.0
1355,TSLA,2023-05-08 21:00:00+00:00,171.51,171.57,171.35,171.4391,97579.0
1356,TSLA,2023-05-08 22:00:00+00:00,171.481,171.55,171.4001,171.47,55352.0
1357,TSLA,2023-05-08 23:00:00+00:00,171.47,171.5,170.92,171.02,165181.0
1358,TSLA,2023-05-09 08:00:00+00:00,171.69,171.69,169.32,169.81,114616.0
1359,TSLA,2023-05-09 09:00:00+00:00,169.81,170.08,169.6,170.07,50685.0
1360,TSLA,2023-05-09 10:00:00+00:00,170.04,170.29,169.78,170.21,55385.0
1361,TSLA,2023-05-09 11:00:00+00:00,170.21,170.3,169.59,169.9,169071.0
1362,TSLA,2023-05-09 12:00:00+00:00,170.2607,171.58,169.6,169.88,478408.0
1363,TSLA,2023-05-09 13:00:00+00:00,169.86,169.86,168.3,169.27,14368412.0
1364,TSLA,2023-05-09 14:00:00+00:00,169.28,169.42,167.67,168.1599,17298347.0
1365,TSLA,2023-05-09 15:00:00+00:00,168.145,168.21,166.75,166.875,13757720.0
1366,TSLA,2023-05-09 16:00:00+00:00,166.86,167.64,166.56,167.63,11215680.0
1367,TSLA,2023-05-09 17:00:00+00:00,167.635,168.0,167.25,167.9293,8991837.0
1368,TSLA,2023-05-09 18:00:00+00:00,167.949,168.6581,167.86,168.0093,9485501.0
1369,TSLA,2023-05-09 19:00:00+00:00,168.0008,169.16,167.945,169.14,10884680.0
1370,TSLA,2023-05-09 20:00:00+00:00,169.13,169.15,168.71,168.71,3084384.0
1371,TSLA,2023-05-09 21:00:00+00:00,168.7,168.94,168.66,168.8701,88069.0
1372,TSLA,2023-05-09 22:00:00+00:00,168.87,169.14,168.87,169.01,94747.0
1373,TSLA,2023-05-09 23:00:00+00:00,169.02,169.1,168.9,169.03,98360.0
1374,TSLA,2023-05-10 08:00:00+00:00,168.4,168.83,167.6,168.48,82981.0
1375,TSLA,2023-05-10 09:00:00+00:00,168.45,168.95,168.35,168.83,27174.0
1376,TSLA,2023-05-10 10:00:00+00:00,168.83,169.1,168.6,169.0,18324.0
1377,TSLA,2023-05-10 11:00:00+00:00,169.0,169.14,168.63,169.03,121131.0
1378,TSLA,2023-05-10 12:00:00+00:00,168.999,173.22,168.6,172.9,2123009.0
1379,TSLA,2023-05-10 13:00:00+00:00,172.86,173.87,171.4,172.75,19956448.0
1380,TSLA,2023-05-10 14:00:00+00:00,172.77,174.43,169.01,169.39,27514126.0
1381,TSLA,2023-05-10 15:00:00+00:00,169.4,170.13,168.55,168.87,17468079.0
1382,TSLA,2023-05-10 16:00:00+00:00,168.875,169.4,167.83,168.6801,12305938.0
1383,TSLA,2023-05-10 17:00:00+00:00,168.6632,168.75,166.68,167.6914,13101232.0
1384,TSLA,2023-05-10 18:00:00+00:00,167.67,168.98,167.651,168.85,11103813.0
1385,TSLA,2023-05-10 19:00:00+00:00,168.8599,169.64,168.36,168.55,13848954.0
1386,TSLA,2023-05-10 20:00:00+00:00,168.54,168.55,168.01,168.228,3818425.0
1387,TSLA,2023-05-10 21:00:00+00:00,168.19,168.46,168.16,168.18,87829.0
1388,TSLA,2023-05-10 22:00:00+00:00,168.2,168.4,168.17,168.34,51461.0
1389,TSLA,2023-05-10 23:00:00+00:00,168.31,168.54,168.1,168.46,142139.0
1390,TSLA,2023-05-11 08:00:00+00:00,169.06,169.72,168.45,169.56,78130.0
1391,TSLA,2023-05-11 09:00:00+00:00,169.54,170.13,169.54,169.72,54431.0
1392,TSLA,2023-05-11 10:00:00+00:00,169.73,169.9,169.45,169.48,36342.0
1393,TSLA,2023-05-11 11:00:00+00:00,169.45,169.5,168.65,168.8,234982.0
1394,TSLA,2023-05-11 12:00:00+00:00,169.39,169.66,167.59,169.41,714355.0
1395,TSLA,2023-05-11 13:00:00+00:00,169.41,169.45,166.79,167.7401,14476488.0
1396,TSLA,2023-05-11 14:00:00+00:00,167.77,169.61,167.44,168.8501,20664410.0
1397,TSLA,2023-05-11 15:00:00+00:00,168.85,169.86,168.12,169.845,12162452.0
1398,TSLA,2023-05-11 16:00:00+00:00,169.85,169.9999,168.63,169.1901,9637583.0
1399,TSLA,2023-05-11 17:00:00+00:00,169.19,169.71,168.6429,169.32,8689481.0
1400,TSLA,2023-05-11 18:00:00+00:00,169.35,170.2,168.96,169.9511,8384534.0
1401,TSLA,2023-05-11 19:00:00+00:00,169.94,173.57,169.36,172.05,22800290.0
1402,TSLA,2023-05-11 20:00:00+00:00,172.05,173.49,172.02,173.25,5442719.0
1403,TSLA,2023-05-11 21:00:00+00:00,173.22,173.5,172.08,173.12,594290.0
1404,TSLA,2023-05-11 22:00:00+00:00,173.1216,174.0,173.11,173.97,402786.0
1405,TSLA,2023-05-11 23:00:00+00:00,173.98,174.9,173.96,174.76,1036423.0
1406,TSLA,2023-05-12 08:00:00+00:00,174.65,175.0,173.8,174.3,150702.0
1407,TSLA,2023-05-12 09:00:00+00:00,174.3,175.0,174.14,174.21,126292.0
1408,TSLA,2023-05-12 10:00:00+00:00,174.25,174.9,174.1,174.89,117621.0
